order_id,product_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,review_id,review_score,review_creation_date,review_answer_timestamp,customer_id,order_status,order_purchase_timestamp,customer_unique_id,review_response_time,order_purchase_year,order_purchase_month,order_purchase_dayofweek,order_purchase_hour,order_purchase_day,order_purchase_mon
93ad4e26ffd4ddd84ce5656128ecfefc,ee0324bc19887939d7d0fcfca68ee955,7/2/2018 16:15,99.9,15.71,1,Credit Card,3,115.61,Furniture Decor,20aa4d78d4d906ddfe1b29f83012e9aa,5,7/3/2018 0:00,7/4/2018 10:18,f6ded025d711870700bc8fca5ea69ae8,delivered,6/28/2018 16:01,0d7589e67977e1594c04c3bb5d4646b0,1,2018,6,3,16,Thu,Jun
336ef87a9f46bbd3c3f542af792c1644,2ffdf10e724b958c0f7ea69e97d32f64,6/19/2018 21:01,190,19.43,1,Credit Card,8,209.43,Watches Gifts,b3743187dd10a0e64929c08e343a934b,3,6/23/2018 0:00,6/25/2018 18:14,80f158d248aef00ea96be1dc23ae1411,delivered,6/15/2018 20:34,0d7589e67977e1594c04c3bb5d4646b0,2,2018,6,4,20,Fri,Jun
0e55af861e63530c56528012f41b7c6d,11875b30b49585209e608f40e8082e65,5/26/2017 18:55,65,15.2,1,Credit Card,1,80.2,Sports Leisure,4cd8334d36faa6cff827e5a11b4b099d,5,5/31/2017,5/31/2017 23:52,5403d5f310d90498102fd3a2345f16ef,delivered,5/19/2017 18:43,0d75e26f60500a90bbf13fa2b9af61cb,0,2017,5,4,18,Fri,May
c60d18a54f71a95ef52f69836e66473f,01c96f284d6c40f92f25142a59328511,1/26/2018 13:59,389,29.04,1,Credit Card,7,418.04,Garden Tools,f173db5e4a2cbff7cc984e2a8300e1de,5,1/31/2018 0:00,2/20/2018 18:39,5da19dfea5bce9cbf68a70a72903c3db,delivered,1/21/2018 20:51,0d75e26f60500a90bbf13fa2b9af61cb,20,2018,1,6,20,Sun,Jan
203f106e5b8bad1587426f019709014a,473795a355d29305c3ea6b156833adf5,2/7/2017 16:45,59.9,17.85,1,Credit Card,5,89.56,Perfumery,91f4ebad84eb7ab66b20131c6dfdea65,5,2/22/2017 0:00,2/24/2017 13:56,6d32e15ee697f3a2ab5f26b82ff8ed0d,delivered,2/3/2017 16:45,0d77d20b2c7c92602b0c4ec4fe5997af,2,2017,2,4,16,Fri,Feb
203f106e5b8bad1587426f019709014a,473795a355d29305c3ea6b156833adf5,2/7/2017 16:45,59.9,17.85,2,Credit Card,2,65.94,Perfumery,91f4ebad84eb7ab66b20131c6dfdea65,5,2/22/2017 0:00,2/24/2017 13:56,6d32e15ee697f3a2ab5f26b82ff8ed0d,delivered,2/3/2017 16:45,0d77d20b2c7c92602b0c4ec4fe5997af,2,2017,2,4,16,Fri,Feb
0a8f8c393d9dbc5901daf7d157afc427,6536314c94d43b787fc1c622941da14b,6/7/2017 16:25,32.99,15.1,1,Credit Card,1,13.64,Fixed Telephony,b9e74146e8f546fcf1729a1c6af005b2,5,6/15/2017 0:00,6/16/2017 2:02,0389344fcfa1b39110fe6943f8abcfad,delivered,6/1/2017 16:10,0d77d20b2c7c92602b0c4ec4fe5997af,1,2017,6,3,16,Thu,Jun
0a8f8c393d9dbc5901daf7d157afc427,6536314c94d43b787fc1c622941da14b,6/7/2017 16:25,32.99,15.1,2,Voucher,1,34.45,Fixed Telephony,b9e74146e8f546fcf1729a1c6af005b2,5,6/15/2017 0:00,6/16/2017 2:02,0389344fcfa1b39110fe6943f8abcfad,delivered,6/1/2017 16:10,0d77d20b2c7c92602b0c4ec4fe5997af,1,2017,6,3,16,Thu,Jun
cc0ef7be3ac8e4f2887c5ea6dc590e41,d3ed5f1ed25b2b1f8f152a68a88b2966,3/16/2018 9:05,54,16.35,1,Boleto,1,70.35,Toys,cdb07e3c5910a28388e7c816bd642d9e,3,4/7/2018 0:00,4/9/2018 13:05,cbd213f7fbd9c88b1803ddbf7dc95884,delivered,3/8/2018 16:01,0d77d20b2c7c92602b0c4ec4fe5997af,2,2018,3,3,16,Thu,Mar
05fad97db96406de1787c7a532c46a2b,1a6f6c1a25598378fea659d719fcdc5c,6/26/2018 11:58,82.99,23.38,2,Voucher,1,84.99,Garden Tools,b7bebac9c7e441a141173904ee4e567f,5,6/27/2018 0:00,6/28/2018 0:10,704435bd61cfb6de6ef8559c90f64aa2,delivered,6/19/2018 11:34,0d77d20b2c7c92602b0c4ec4fe5997af,1,2018,6,1,11,Tue,Jun
05fad97db96406de1787c7a532c46a2b,1a6f6c1a25598378fea659d719fcdc5c,6/26/2018 11:58,82.99,23.38,1,Credit Card,1,21.38,Garden Tools,b7bebac9c7e441a141173904ee4e567f,5,6/27/2018 0:00,6/28/2018 0:10,704435bd61cfb6de6ef8559c90f64aa2,delivered,6/19/2018 11:34,0d77d20b2c7c92602b0c4ec4fe5997af,1,2018,6,1,11,Tue,Jun
69102a2e64ac8f2f998f5c2c41c71862,b73f6899a58fe7a37e55149e9a11c717,5/29/2018 20:10,79.98,27.42,1,Credit Card,2,107.4,Office Furniture,1fffa6f0bb38ae1ae87d718f3783899b,5,6/2/2018 0:00,6/3/2018 12:40,f1a296a5548d9cbc53e17ad8ce77a16a,delivered,5/12/2018 19:56,0d7870ad4151e22c0f561053c55ee7a1,1,2018,5,5,19,Sat,May
88e3babdb4772c2fc14b52cee9cf7da7,1d0e69d769465dd7bacc44f752215f10,7/20/2018 20:30,119.3,4.72,1,Credit Card,5,259.6,Toys,a16c9919704ea98d84978508f876bee2,1,7/31/2018 0:00,8/1/2018 1:49,307d23e1f14bd104cf9d7720157079a3,delivered,6/26/2018 20:14,0d7870ad4151e22c0f561053c55ee7a1,1,2018,6,1,20,Tue,Jun
88e3babdb4772c2fc14b52cee9cf7da7,0efaf4b155c6545bdc426ec0722cceaa,7/20/2018 20:30,112,23.58,1,Credit Card,5,259.6,Toys,a16c9919704ea98d84978508f876bee2,1,7/31/2018 0:00,8/1/2018 1:49,307d23e1f14bd104cf9d7720157079a3,delivered,6/26/2018 20:14,0d7870ad4151e22c0f561053c55ee7a1,1,2018,6,1,20,Tue,Jun
48dc9da96439abcac0c2f2b7fb9ca3aa,6a1a04054158fe995e1688d8f79605b2,10/23/2017 19:35,59.9,16.18,1,Boleto,1,76.08,Sports Leisure,0df90ed61a634fe5805853cbc88cee0d,4,10/25/2017 0:00,10/25/2017 14:31,1f82cfb74094dab5d6590e2288ac79ee,delivered,10/10/2017 20:56,0d7870ad4151e22c0f561053c55ee7a1,0,2017,10,1,20,Tue,Oct
b783c9b3024d047d65765937e8c506be,8e20986c0842f8d4d8393ae6a2f05cad,11/3/2017 3:31,39.5,11.85,1,Boleto,1,51.35,Toys,45f558d372492110f700bd46f72b683f,5,11/9/2017,11/15/2017 23:21,125afbc0911d9cfec5796d16606823be,delivered,10/26/2017 21:44,0d79252fffd1aab6f4221dfb4bc19aac,6,2017,10,3,21,Thu,Oct
d0b29bf966cd5fc8d2b5274157396dd9,6baa004ae73ded1fcdf0e1f153bddf20,6/26/2017 10:25,48,7.78,1,Boleto,1,55.78,Watches Gifts,4be35b5efdda7c738763116da18fb580,3,6/22/2017 0:00,6/22/2017 23:47,af149dc022760dd847a77705f6679bdb,delivered,6/19/2017 9:51,0d79252fffd1aab6f4221dfb4bc19aac,0,2017,6,0,9,Mon,Jun
ec1ca92aa0c364b34658f56d01e48691,b5adf7b72a7eb667aafd446581c35f3f,12/19/2017 15:50,259.99,13.32,1,Credit Card,2,273.31,Watches Gifts,1177d1dabd7701867a15a64b30e4c402,5,12/23/2017 0:00,12/28/2017 9:20,916c443f0834b02f061752c40f4b1666,delivered,12/13/2017 15:36,0d79252fffd1aab6f4221dfb4bc19aac,5,2017,12,2,15,Wed,Dec
b9f2b2423c61aa201a499e191534af79,386486367c1f9d4f587a8864ccb6902b,3/14/2017 23:05,109.9,13.35,1,Credit Card,4,123.25,Bed Bath Table,8b871faa135be93a8300310c3969ad2e,5,3/18/2017 0:00,3/21/2017 16:57,89030dfae02f74f589085b54f056b49b,delivered,3/6/2017 22:56,0d79252fffd1aab6f4221dfb4bc19aac,3,2017,3,0,22,Mon,Mar
724ce270686637620b2fdeb626828db6,19c52e78b5b8f36b9865283bc507be1d,7/19/2018 0:45,62.9,18.54,1,Credit Card,8,81.44,Stationery,42e86f8cb161b1615f235001847c0207,5,7/24/2018 0:00,7/31/2018 1:18,6b5584cbcf69fe02b86db187f9a463c3,delivered,7/14/2018 0:28,0d79252fffd1aab6f4221dfb4bc19aac,7,2018,7,5,0,Sat,Jul
f538ab1833873a6a10bf9e563867c4cc,57f2bc497c1a3ebe41ba7a06d78ed159,6/27/2018 10:55,55,7.65,1,Credit Card,2,62.65,Watches Gifts,438ee72200e5209d6155f2f723c9095b,3,6/27/2018 0:00,6/29/2018 11:04,0bd0b101f44fe42c7046dbfdc9d22376,delivered,6/25/2018 10:43,0d792631cb6270d60cb2757de8ef4a90,2,2018,6,0,10,Mon,Jun
4baa3882a6f5d47e5ac98cd10c942c4f,54f45413afc0d5480c59f5dfeed2d19f,1/24/2017 21:20,99.9,15.81,1,Boleto,1,231.42,Health Beauty,3d6f9450bf846dc09336d14c95fd86ad,5,1/29/2017 0:00,1/30/2017 18:20,fb0fe3df796fc48ccdd629d12095b108,delivered,1/20/2017 21:20,0d792631cb6270d60cb2757de8ef4a90,1,2017,1,4,21,Fri,Jan
9a10d7c2100d6cd74a5e9074cc23518f,cfc665b462ccc3a43b1a1283e678b1a0,1/18/2018 14:28,65,13.08,1,Credit Card,4,78.08,Computers Accessories,abc1ddbb7f5801004ec22b1009266207,1,2/2/2018 0:00,2/10/2018 16:44,c4094934d8660b71c232b7c0ded1b6de,shipped,1/12/2018 14:15,0d792631cb6270d60cb2757de8ef4a90,8,2018,1,4,14,Fri,Jan
a50aa8b40d7c388a14e6fe4ec5528ec3,5403528d987ad26e8d7cb25940411987,6/4/2018 10:19,49,19.04,1,Credit Card,2,68.04,Watches Gifts,80c7a9d7db1e0e3886c52b0adfc1a32a,3,6/13/2018 0:00,6/14/2018 12:46,52aceafe10a008aa9d22dfcb077b4c87,delivered,5/26/2018 9:55,0d7aa07091b3e786159120634f396abd,1,2018,5,5,9,Sat,May
c59056a977d611eea46b02572be8c2fe,cf857bce01d442bb8631a548a4432def,7/16/2018 8:45,140,23.26,1,Boleto,1,163.26,Baby,024a05470cbc88f8469cafb69dce1ede,5,7/26/2018 0:00,7/29/2018 1:34,28227e8679c1c660c0d6da04867e63d5,delivered,7/9/2018 16:13,0d7aa07091b3e786159120634f396abd,3,2018,7,0,16,Mon,Jul
e56d6e36145ccad4895538d379ac3552,130482add9fd75ccb6c57ba007694a2d,8/24/2017 20:44,105,28.11,1,Credit Card,3,133.11,Computers Accessories,687935992b29f44749eb0d7d7cb13502,5,8/25/2017 0:00,8/26/2017 10:53,b97925383862944801250c9bcc43bd10,delivered,8/17/2017 20:01,0d7bc569f058a3bf7d95f9842c611b11,1,2017,8,3,20,Thu,Aug
f11cc2cb015566e4f853920015ae8cf0,d0349534ab9b46b98d13a53051310f24,3/9/2018 14:28,67,14.22,1,Credit Card,2,162.44,Computers Accessories,1429d37d5440aae9f74a83ca52ed10a7,4,3/17/2018 0:00,3/19/2018 19:15,4aefa299f825a44b8ab914fd2f13d244,delivered,3/5/2018 14:05,0d7bc569f058a3bf7d95f9842c611b11,2,2018,3,0,14,Mon,Mar
0df3ae9792cce9ed0f0c9b95be40b8ef,c7c99e372ec2f873701c20e3a00ff29c,3/2/2018 20:09,17.9,11.85,1,Credit Card,2,29.75,Telephony,6613e2281e969a93d58215a639b70a60,3,3/18/2018 0:00,3/18/2018 11:50,e7bcb58d36bc14e2c83b7dc650aa5350,delivered,2/26/2018 19:54,0d7bc569f058a3bf7d95f9842c611b11,0,2018,2,0,19,Mon,Feb
3ac3d00c110eba19a72b3a2c8b8b8e38,4aa6014eceb682077f9dc4bffebc05b0,5/14/2018 14:57,320.99,30.41,1,Credit Card,6,351.4,Housewares,4c29ab1bf5fda341b4fa5fe4ac0d04c8,5,5/18/2018 0:00,5/21/2018 12:52,0f4e44ea6ea0a296018a776d4c5c5cde,delivered,5/10/2018 14:40,0d7bc569f058a3bf7d95f9842c611b11,3,2018,5,3,14,Thu,May
6644b958e462843a07ad11798437125f,dd4c3b4ab7e001aaf385ea2e68952030,12/27/2017 19:15,29.9,11.85,1,Credit Card,1,41.75,Baby,de2792c54547d893cefba59acc8c0174,4,12/28/2017 0:00,12/28/2017 18:01,ccc28b057579c48422b6181c30dfe12c,delivered,12/20/2017 19:06,0d7bc569f058a3bf7d95f9842c611b11,0,2017,12,2,19,Wed,Dec
42e5f73161b3e88fdadd792613be1da9,a8075470f960215ffb67624782f80fec,11/30/2017 14:30,98,13.24,1,Credit Card,2,111.24,Garden Tools,8377944045a4748bc9876f39b39c8f97,3,11/30/2017 0:00,11/30/2017 15:01,34a4d97b83f57da56a9bd770932ae017,delivered,11/25/2017 14:15,0d7e4240a925c32ecec1ae02ec6afd4d,0,2017,11,5,14,Sat,Nov
eb620e3dd98cfbaa9f054dbc60758764,107235293b5479d6ec3861e1348ea633,8/29/2018 15:33,119.16,21.47,1,Credit Card,4,140.63,Bed Bath Table,7519b5bbf2e37035e61ed4cbd51478b6,1,8/28/2018 0:00,9/1/2018 16:14,ae9b7a06ed7be1ba49886a5818b8c63a,delivered,8/20/2018 12:23,0d7e4240a925c32ecec1ae02ec6afd4d,4,2018,8,0,12,Mon,Aug
a5eaaae3cb498d839ed901303844db56,4f1a7a45b6d43fa7e4958e013923d9e5,2/7/2018 13:31,54.9,16.14,1,Credit Card,1,71.04,Musical Instruments,a542531f62fac1ac99a178e31a358387,5,2/18/2018 0:00,2/18/2018 14:39,9c1381cbefb413e3b4f4be6fb53f5150,delivered,2/1/2018 13:10,0d7e4cf46cc4e8b1fb0bdbd2bae8d73d,0,2018,2,3,13,Thu,Feb
e662f080948818831b03ae9386ddab42,9394f87dc3875b085ec46efca4822642,8/18/2017 8:43,54.9,16.63,1,Credit Card,2,71.53,Bed Bath Table,a3a23adc75213230e076e39760170636,5,8/12/2017 0:00,8/12/2017 19:30,937fcb3744fe04fe6197aaaf2b1a0c94,delivered,7/28/2017 8:27,0d7e998ba088f22b4dde86e34d048549,0,2017,7,4,8,Fri,Jul
323f4903445bce21694142efa4724879,5c2bb11cf2149bd4d9fffcc1246458c3,6/19/2018 16:31,88.9,23.77,1,Credit Card,4,112.67,Stationery,88f6211a946bb9f67476423f431807c7,5,6/26/2018 0:00,6/27/2018 16:28,6ec3932978b2813138d8782ec59e9ba6,delivered,6/15/2018 16:20,0d80abd296fb62391d82f427f5a45de6,1,2018,6,4,16,Fri,Jun
2e92b6acae58342ffb8861708b8c8270,74437e600638a59559c5238c84805b76,4/3/2017 3:43,14.5,14.52,1,Boleto,1,29.02,Sports Leisure,2bea32d26107facc20eab53d8a38e42c,5,4/6/2017 0:00,4/11/2017 19:55,8bc779ff1fc9e05ab2c0e81a27953832,delivered,3/26/2017 16:44,0d80abd296fb62391d82f427f5a45de6,5,2017,3,6,16,Sun,Mar
b1060e1be953d38ce9cdf6140c7d27a7,cdad9f8ea258557cae046590bd2ba19c,8/24/2018 14:05,55,22.32,1,Credit Card,2,77.32,Construction Tools Construction,dacb443ba5ec53b835e868a035c2ed4d,4,8/30/2018 0:00,8/30/2018 21:44,daef48eca627cd84e93d4168615f7ee4,delivered,8/22/2018 13:57,0d80abd296fb62391d82f427f5a45de6,0,2018,8,2,13,Wed,Aug
e31626405b2e6ddf9752a4b82da9d0ae,2187a2f05e362364c24d44feaeb40243,11/30/2017 9:13,99.99,20.19,1,Credit Card,10,120.18,Toys,85155bd942d627f9ff1a80ad94957372,5,12/15/2017 0:00,12/15/2017 21:20,c263d895926cde57ac7fd58054e41de6,delivered,11/26/2017 8:55,0d81930f2b411ac415c14d60d3346340,0,2017,11,6,8,Sun,Nov
143f5ce5a045cb6c2708b1b3dcce985e,4952dd34839fd7134ceada5de831810d,11/30/2017 13:31,24.9,15.1,1,Credit Card,1,40,Sports Leisure,41fff6c3364d8c293a88dba5046713c5,5,12/7/2017 0:00,12/8/2017 3:09,bc6671fcbe7c7468ed66a34dd3af1b31,delivered,11/25/2017 13:21,0d81930f2b411ac415c14d60d3346340,1,2017,11,5,13,Sat,Nov
861c9fbad462917e9c57742085a3e2dc,c3b271f47e73d0c9ccf1b43b7606c705,8/11/2017 1:20,45.9,16.11,1,Credit Card,2,62.01,Furniture Decor,a078b007f3b268dc7310d495ec2f8576,5,8/4/2017 0:00,8/7/2017 0:07,f90f3568abbdade70b4b39c6a219db3a,delivered,7/28/2017 0:39,0d81930f2b411ac415c14d60d3346340,3,2017,7,4,0,Fri,Jul
931873d5376eea7fc2c35b2d4724abb7,fcf6ad274391aea29f5d6e5ef9da5050,7/2/2018 20:50,89.7,13.97,1,Credit Card,4,103.67,Pet Shop,591ac54694ffa26d890f8cf42863eb8f,5,7/1/2018 0:00,7/1/2018 23:48,a9358e9cb07d34be0fed1cc93e7205b0,delivered,6/28/2018 20:25,0d81930f2b411ac415c14d60d3346340,0,2018,6,3,20,Thu,Jun
f65ca26881ac6c0ef00ce00baf3d157b,cb61a9727a2f74ec0c80652f4d62e812,2/8/2018 8:27,78.98,17.29,1,Credit Card,1,96.27,Furniture Decor,c503dad58a30d89e78ccc13365492910,2,2/15/2018 0:00,2/16/2018 16:16,f6fb5f14fdbebba18783eb0e9be41669,delivered,1/6/2018 8:13,0d821ca9d5126d0bc2156fcfa7674410,1,2018,1,5,8,Sat,Jan
d47f38bfac7123996aa56e7dfa5ba657,bc45f8d4954ef77dcaad81627640cb2e,7/12/2017 16:50,49.7,13.37,1,Credit Card,2,63.07,Furniture Decor,d84673c40f738bfa696cd41a7a5e7637,5,7/13/2017 0:00,7/14/2017 3:04,3dd44512bed5b8f60ab5a531c3404b68,delivered,7/5/2017 20:56,0d821ca9d5126d0bc2156fcfa7674410,1,2017,7,2,20,Wed,Jul
b0a793772ff8d61844c0b654b342321c,568e52d4c670b4d5130bae2dbf211c40,4/2/2018 23:15,92.1,18.72,1,Credit Card,1,110.82,Auto,6a558fb3ebbbe119cca59829cc2df58b,1,4/15/2018 0:00,4/15/2018 10:55,69d18563a5f35efbb3559c926d4326ab,delivered,3/27/2018 23:07,0d83b1f69cce44c6b8401433a2490be6,0,2018,3,1,23,Tue,Mar
645779176d5d254b38d767ba3712cfaf,d59349a33fcba18707a61aa852c02c5b,5/4/2018 19:30,68,11.31,1,Credit Card,8,210.62,Bed Bath Table,4c3dbabc1749097aa7a8be0df2da73ee,5,5/3/2018 0:00,5/4/2018 13:40,9eaafe7c469228a67c9b33a3cbf37154,delivered,4/29/2018 19:12,0d83b1f69cce44c6b8401433a2490be6,1,2018,4,6,19,Sun,Apr
645779176d5d254b38d767ba3712cfaf,770049e2da707b6ba5eea61685852652,5/4/2018 19:30,120,11.31,1,Credit Card,8,210.62,Bed Bath Table,4c3dbabc1749097aa7a8be0df2da73ee,5,5/3/2018 0:00,5/4/2018 13:40,9eaafe7c469228a67c9b33a3cbf37154,delivered,4/29/2018 19:12,0d83b1f69cce44c6b8401433a2490be6,1,2018,4,6,19,Sun,Apr
03ad48120321b06697272dfa53deff2b,a7216be504e1ff211b67479ab193a552,8/31/2018 17:55,69.9,21.13,1,Credit Card,4,91.03,Housewares,a2d9740e18772ccdb88bb06cb82f13c2,5,8/31/2018 0:00,8/31/2018 13:39,81434b9d10a7796f96c83d3b6695016a,delivered,8/22/2018 17:42,0d83b1f69cce44c6b8401433a2490be6,0,2018,8,2,17,Wed,Aug
f2af7540e2b81731609d138b17191794,15964f2421f68d33a3f74b037ebf8822,7/10/2018 8:31,44.99,9.01,1,Boleto,1,54,Garden Tools,c4f40e9c51c737655afb34e61657285f,5,7/8/2018 0:00,7/11/2018 1:36,8b31c427777a285b016a851797b2a21d,delivered,7/3/2018 12:39,0d8402b785a7e5a15e4eb108757afe5a,3,2018,7,1,12,Tue,Jul
f1d8785bcee63b8e0354436ac2f2a546,fc7f47f5160e876b754ce2b83a02c01c,4/19/2018 2:15,24.99,7.39,1,Boleto,1,32.38,Telephony,0397ce926405f4c8530f7859b6967d4e,5,4/19/2018 0:00,4/19/2018 17:03,e11b56593ff355a003b782dd8e4ca5b5,delivered,4/12/2018 20:18,0d8813732f25d4185df8c792dafe28c8,0,2018,4,3,20,Thu,Apr
966dc9fffe616512b8c5ec00294c21a7,3ba2b0de14984ce8f072c58be8d701dd,3/17/2017 13:15,104.99,20.81,1,Credit Card,2,125.8,Toys,c68d106da56cab9984ff216e7bde8a74,3,3/21/2017 0:00,3/22/2017 13:05,0a067beb29d6e296865cd7810d98835f,delivered,3/13/2017 13:15,0d8813732f25d4185df8c792dafe28c8,1,2017,3,0,13,Mon,Mar
b2c02abc77fd85115efdf30b9ca63b4c,06f2166336faca73c644b11eaca22d06,7/10/2018 12:51,105,9.49,1,Debit Card,1,114.49,Computers Accessories,8f9cb04ac6e8f0fc8109b5f3639ceb8a,5,7/13/2018,7/15/2018 22:07,e6e331b08650558480720c95b2e77a53,delivered,7/6/2018 11:33,0d8813732f25d4185df8c792dafe28c8,2,2018,7,4,11,Fri,Jul
112e22ce5f700d2155befd89a15b4a5b,02ca198b1084a6d8ed9e152d84243bfb,5/11/2018 18:10,37.88,8.88,1,Credit Card,1,46.76,Baby,00dfad4667869bb78db69d24726bfc52,5,5/12/2018 0:00,5/12/2018 23:48,90eb27e381d8c75dd3acf2f87fd8aa50,delivered,5/7/2018 11:48,0d8813732f25d4185df8c792dafe28c8,0,2018,5,0,11,Mon,May
bf6382f94979a0be448a705ce5d3a974,efe7792157864135b3a535fcfc5448f1,9/5/2017 21:30,114.9,17.05,1,Credit Card,1,131.95,Baby,9d9545411f576656d5f4edcbdec2677e,5,9/9/2017 0:00,9/11/2017 22:38,9c55162e2ffd72a9b9cfd56326417382,delivered,8/30/2017 21:14,0d88bced1c85bef2f7ed195b1de99e61,2,2017,8,2,21,Wed,Aug
616105c9352a9668c38303ad44e056cd,5d66715cc928aadd0074f61332698593,6/15/2018 17:01,19.65,18.24,1,Credit Card,1,75.78,Electronics,85d4da15aa2657f044efe9a8dcf60e73,2,6/22/2018 0:00,6/22/2018 14:58,8c0b2ef9efb43af92d5c0afff70d33d9,delivered,6/11/2018 16:19,0d88bced1c85bef2f7ed195b1de99e61,0,2018,6,0,16,Mon,Jun
798311fa3620844fda6b22131873887a,c8d2e12c199ab80f26267b6176208ba9,5/6/2018 21:55,31.89,22.93,1,Credit Card,4,54.82,Baby,31ee9bb374b3540879dd4d0bc8081193,5,5/9/2018 0:00,5/11/2018 19:57,8b07314ca3f3eccb9fc9cb7a08aa4b55,delivered,4/29/2018 21:47,0d88bced1c85bef2f7ed195b1de99e61,2,2018,4,6,21,Sun,Apr
97b1082dbd479f678e3eda517490413c,b0961721fd839e9982420e807758a2a6,10/10/2017 15:56,59.9,17.67,1,Credit Card,1,77.57,Garden Tools,df15e3b134848dd6e9980fd9ac45748e,4,10/25/2017 0:00,10/25/2017 23:58,870cdf56b8daf359f640de474693d43d,delivered,10/4/2017 15:40,0d8b40b520a9158a913bf7fc15c82ea0,0,2017,10,2,15,Wed,Oct
353058e48de63e5ebcd90bacf5329d2b,3a05a947f28cf46d789adedc107d7595,6/11/2018 14:15,119.9,26.13,1,Credit Card,2,146.03,Sports Leisure,91023588624b3386711a8b4772867141,4,6/9/2018 0:00,6/10/2018 3:34,8c9648b0693e8e5dd9dc3acca916d709,delivered,6/1/2018 14:03,0d8b6f37ce56eb5679cf690b59318b4c,1,2018,6,4,14,Fri,Jun
e56d6fad37333104e525678504e3b8c3,9ecadb84c81da840dbf3564378b586e9,2/27/2018 12:35,38.4,16.11,1,Credit Card,1,109.02,Furniture Decor,30ee800093e56dea8ba9eaba5d3e680a,1,3/16/2018 0:00,3/18/2018 0:24,d372ffc23da2cea9222083a79c94ede9,delivered,2/20/2018 12:25,0d8b6f37ce56eb5679cf690b59318b4c,2,2018,2,1,12,Tue,Feb
ba4ddff2b9082f079de9a84d7a5605fd,58a84286399d234f7234d54d9daf6418,1/24/2018 9:38,52.39,13.08,1,Credit Card,1,65.47,Health Beauty,87a292e478b6aa3407bf8bebf691f2d9,5,1/21/2018 0:00,1/24/2018 12:39,fbfba770bf13f470f63d1854a765a2d3,delivered,1/18/2018 9:30,0d8cf2b861ad6ecc42b028c4f951db6a,3,2018,1,3,9,Thu,Jan
25a04f7590fe68b84a1812d281ef019c,060f0122cdc8f25db4a0d7359fdae7b0,1/18/2018 12:28,49,11.85,1,Credit Card,2,60.85,Watches Gifts,df1c3ef64924bed50dd935cc18cd6760,5,1/24/2018 0:00,1/26/2018 23:40,b18b8574746de17277d25884c898ff55,delivered,1/12/2018 12:17,0d8dad477b2c689921515eaae0c2c8b9,2,2018,1,4,12,Fri,Jan
678e948d6ef6324c0891d0c714d23946,a1ebb47a48200e6566603de49b83f621,10/2/2017 7:49,269.99,22.38,1,Credit Card,3,292.37,Sports Leisure,fa39a798a3f79385c0aa5a8ad9de822d,5,10/4/2017 0:00,10/9/2017 15:10,66b0c56bdeccde8a05900cb7efb2e1bb,delivered,9/26/2017 7:28,0d8dad477b2c689921515eaae0c2c8b9,5,2017,9,1,7,Tue,Sep
7ec00b7266a2e8826ba86a7509fb7939,b4b48db403b9792d92330c4a79262763,7/5/2018 9:51,129.9,43.71,1,Credit Card,2,173.61,Furniture Decor,46f963c23807bcdb5220aacfab919336,4,7/6/2018 0:00,7/7/2018 14:21,f6920373a8a14434f959e893a803a48d,delivered,6/28/2018 9:27,0d8dad477b2c689921515eaae0c2c8b9,1,2018,6,3,9,Thu,Jun
90bceae1ce643ca4e7d4ba5639925f90,93c902b021a9e594f658ab1b0351602a,3/21/2018 3:15,97.9,11.31,1,Boleto,1,109.21,Electronics,485783d0b5f8eff35e9abde9e2af3ac2,5,3/24/2018 0:00,3/27/2018 10:33,f5f7d3770d19c8d145d6b3d11b49a001,delivered,3/14/2018 10:28,0d91963dc2db3d3272bf944d7c5c6625,3,2018,3,2,10,Wed,Mar
53279ed2a831a63b7a6ebb56a9097cd0,f9a508234fed38c95437c5a16b847774,5/11/2018 17:56,79,18.43,1,Credit Card,1,97.43,Consoles Games,5a8ffa3f06113c4f72b71213dc6e1e30,5,5/12/2018 0:00,5/13/2018 12:51,2851697223c0fcb11fd38aafc95b156f,delivered,5/7/2018 10:47,0d91963dc2db3d3272bf944d7c5c6625,1,2018,5,0,10,Mon,May
bc2c82b0ef78d2252b6176d1972db7c9,423b46d7ff817b1cd19ab195c7b76546,11/22/2017 12:56,55,25.67,1,Credit Card,21,303.02,Watches Gifts,8fc374f46e38adfbade0baf699f9172a,3,11/27/2017 0:00,11/27/2017 21:41,81a478af8cea558a5a07090725be2acd,delivered,11/13/2017 21:50,0d936d4fc643057083df630a57c0ff03,0,2017,11,0,21,Mon,Nov
ac51a8c8ea39e6dfa53f10bdc73d531d,51e8feeedd83467b86a79aa2769367c5,4/9/2018 7:15,17.99,37.04,1,Credit Card,3,220.12,Toys,89a4ff077182a282cc6474a23f711b49,4,4/18/2018 0:00,4/21/2018 13:11,6ff9c87680f0e8fbd38b2123af66138e,delivered,4/2/2018 7:19,0d936d4fc643057083df630a57c0ff03,3,2018,4,0,7,Mon,Apr
01a1553cddb473cec004af5ce2192f1c,ecd7770e1f7f64ee8c295da808d2ce5b,8/1/2018 3:23,79.9,38.83,1,Boleto,1,118.73,Home Construction,bb4adccbf5dec1dc01a9fadb2fe3a6bf,4,8/9/2018 0:00,8/13/2018 12:11,d0f1e9e852ef9b1099b6dd3c25027d55,delivered,7/20/2018 9:55,0d936d4fc643057083df630a57c0ff03,4,2018,7,4,9,Fri,Jul
